group,letter,noise,sample_idx,seed,target_idx,motivo,iters,outcome,convergio_a,hamming_input_target,hamming_output_target,hamming_input_output,energia_inicial,energia_final
JLRX,L,0.45,10,11,1,stable,4,TP,L,10,0,10,0.8,-10.719999999999999
JLRX,L,0.45,11,12,1,stable,3,FP,J,13,12,9,0.32000000000000006,-10.719999999999999
JLRX,L,0.45,12,13,1,stable,3,TP,L,9,0,9,0.6399999999999998,-10.719999999999999
JLRX,L,0.45,13,14,1,stable,2,TP,L,6,0,6,-1.92,-10.719999999999999
JLRX,L,0.45,14,15,1,stable,3,TP,L,8,0,8,-1.12,-10.719999999999999
JLRX,L,0.45,15,16,1,stable,3,FP,J,13,12,7,-1.1199999999999997,-10.719999999999999
JLRX,L,0.45,16,17,1,stable,7,FP,J,12,12,10,0.9600000000000001,-10.719999999999999
JLRX,L,0.45,17,18,1,stable,3,TP,L,8,0,8,-0.48000000000000004,-10.719999999999999
JLRX,L,0.45,18,19,1,stable,6,TP,L,11,0,11,1.7599999999999998,-10.719999999999999
JLRX,L,0.45,19,20,1,stable,3,FN,,14,19,13,1.28,-8.16
JLRX,L,0.45,20,21,1,stable,4,COMPLEMENT,-R,12,14,10,1.2799999999999998,-10.879999999999999
JLRX,L,0.45,21,22,1,cycle,5,CICLO,,13,9,12,0.9600000000000002,-8.8
JLRX,L,0.45,22,23,1,stable,4,TP,L,10,0,10,1.12,-10.719999999999999
JLRX,L,0.45,23,24,1,stable,4,COMPLEMENT,-X,12,13,9,0.6400000000000001,-10.559999999999999
JLRX,L,0.45,24,25,1,stable,3,FN,,14,10,12,0.96,-8.8
JLRX,L,0.45,25,26,1,stable,3,COMPLEMENT,-X,9,13,8,-1.1199999999999997,-10.559999999999999
JLRX,L,0.45,26,27,1,cycle,7,CICLO,,13,20,13,1.92,-7.52
JLRX,L,0.45,27,28,1,stable,2,FN,,12,11,9,0.48,-7.52
JLRX,L,0.45,28,29,1,stable,3,FP,X,13,12,9,0.8,-10.559999999999999
JLRX,L,0.45,29,30,1,stable,6,FP,J,11,12,9,0.15999999999999998,-10.719999999999999
JLRX,L,0.5,0,1,1,stable,3,COMPLEMENT,-J,14,13,7,-1.1200000000000006,-10.719999999999999
JLRX,L,0.5,1,2,1,stable,3,COMPLEMENT,-X,13,13,8,0.15999999999999998,-10.559999999999999
JLRX,L,0.5,2,3,1,cycle,4,CICLO,,14,16,8,0.6399999999999999,-8.8
JLRX,L,0.5,3,4,1,stable,4,FN,,9,6,9,0.15999999999999992,-9.440000000000001
JLRX,L,0.5,4,5,1,stable,3,FP,X,13,12,9,0.32000000000000006,-10.559999999999999
JLRX,L,0.5,5,6,1,stable,3,FP,R,13,11,8,-0.16000000000000003,-10.879999999999999
JLRX,L,0.5,6,7,1,cycle,4,CICLO,,12,8,10,0.4799999999999999,-7.84
JLRX,L,0.5,7,8,1,stable,4,COMPLEMENT,-L,17,25,8,-1.1199999999999999,-10.719999999999999
JLRX,L,0.5,8,9,1,stable,4,FN,,9,6,11,0.1599999999999997,-9.440000000000001
JLRX,L,0.5,9,10,1,cycle,3,CICLO,,9,6,13,-0.6399999999999999,-6.24
JLRX,L,0.5,10,11,1,stable,5,FP,J,12,12,10,1.28,-10.719999999999999
JLRX,L,0.5,11,12,1,stable,3,COMPLEMENT,-R,15,14,9,0.3200000000000001,-10.879999999999999
JLRX,L,0.5,12,13,1,stable,5,TP,L,10,0,10,0.8,-10.719999999999999
JLRX,L,0.5,13,14,1,stable,3,TP,L,8,0,8,0.1600000000000002,-10.719999999999999
JLRX,L,0.5,14,15,1,stable,5,TP,L,10,0,10,0.7999999999999998,-10.719999999999999
JLRX,L,0.5,15,16,1,stable,3,FP,J,13,12,7,-1.1199999999999997,-10.719999999999999
JLRX,L,0.5,16,17,1,stable,3,FP,X,14,12,8,-0.48,-10.559999999999999
JLRX,L,0.5,17,18,1,cycle,5,CICLO,,9,8,11,5.551115123125783e-17,-7.839999999999999
JLRX,L,0.5,18,19,1,stable,7,TP,L,12,0,12,1.76,-10.719999999999999
JLRX,L,0.5,19,20,1,stable,3,COMPLEMENT,-X,16,13,9,-0.16000000000000003,-10.559999999999999
JLRX,L,0.5,20,21,1,stable,4,COMPLEMENT,-R,12,14,10,1.2799999999999998,-10.879999999999999
JLRX,L,0.5,21,22,1,stable,6,FP,R,15,11,10,0.9600000000000001,-10.879999999999999
JLRX,L,0.5,22,23,1,stable,4,COMPLEMENT,-X,12,13,9,0.6399999999999999,-10.559999999999999
JLRX,L,0.5,23,24,1,stable,4,COMPLEMENT,-X,12,13,9,0.6400000000000001,-10.559999999999999
JLRX,L,0.5,24,25,1,stable,3,FN,,14,10,12,0.96,-8.8
JLRX,L,0.5,25,26,1,stable,3,COMPLEMENT,-X,10,13,7,-1.2799999999999998,-10.559999999999999
JLRX,L,0.5,26,27,1,cycle,4,CICLO,,14,17,11,1.44,-7.839999999999999
JLRX,L,0.5,27,28,1,stable,2,FN,,12,11,9,0.48,-7.52
JLRX,L,0.5,28,29,1,stable,3,FP,X,14,12,8,5.551115123125783e-17,-10.559999999999999
JLRX,L,0.5,29,30,1,stable,4,COMPLEMENT,-X,12,13,9,-1.1102230246251565e-16,-10.559999999999999
JLRX,L,0.55,0,1,1,stable,3,COMPLEMENT,-J,17,13,6,-3.3600000000000003,-10.719999999999999
JLRX,L,0.55,1,2,1,stable,4,COMPLEMENT,-X,14,13,9,0.6399999999999997,-10.559999999999999
JLRX,L,0.55,2,3,1,cycle,4,CICLO,,15,18,7,0.6400000000000002,-8.8
JLRX,L,0.55,3,4,1,stable,5,FP,R,11,11,8,0.0,-10.879999999999999
JLRX,L,0.55,4,5,1,stable,3,FP,X,14,12,10,1.12,-10.559999999999999
JLRX,L,0.55,5,6,1,cycle,4,CICLO,,14,18,6,-0.32000000000000023,-6.88
JLRX,L,0.55,6,7,1,stable,6,FP,R,13,11,10,1.28,-10.879999999999999
JLRX,L,0.55,7,8,1,stable,4,COMPLEMENT,-L,17,25,8,-1.1199999999999999,-10.719999999999999
JLRX,L,0.55,8,9,1,stable,4,FN,,9,6,11,0.1599999999999997,-9.440000000000001
JLRX,L,0.55,9,10,1,stable,3,FP,J,11,12,7,-0.8,-10.719999999999999
JLRX,L,0.55,10,11,1,stable,4,COMPLEMENT,-X,15,13,8,-0.32000000000000034,-10.559999999999999
JLRX,L,0.55,11,12,1,stable,3,COMPLEMENT,-L,16,25,9,0.32,-10.719999999999999
JLRX,L,0.55,12,13,1,stable,4,COMPLEMENT,-R,12,14,10,1.44,-10.879999999999999
JLRX,L,0.55,13,14,1,stable,6,COMPLEMENT,-R,10,14,10,0.9600000000000002,-10.879999999999999
JLRX,L,0.55,14,15,1,cycle,4,CICLO,,11,6,7,1.44,-4.960000000000001
JLRX,L,0.55,15,16,1,stable,3,FP,J,13,12,7,-1.1199999999999997,-10.719999999999999
JLRX,L,0.55,16,17,1,stable,3,FP,X,14,12,8,-0.48,-10.559999999999999
JLRX,L,0.55,17,18,1,cycle,5,CICLO,,9,8,11,5.551115123125783e-17,-7.839999999999999
JLRX,L,0.55,18,19,1,cycle,6,CICLO,,13,20,11,1.92,-7.52
JLRX,L,0.55,19,20,1,stable,5,COMPLEMENT,-X,17,13,8,-1.92,-10.559999999999999
JLRX,L,0.55,20,21,1,stable,4,COMPLEMENT,-R,12,14,10,1.2799999999999998,-10.879999999999999
JLRX,L,0.55,21,22,1,stable,6,FP,R,16,11,9,0.0,-10.879999999999999
JLRX,L,0.55,22,23,1,stable,3,COMPLEMENT,-J,14,13,9,0.4800000000000001,-10.719999999999999
JLRX,L,0.55,23,24,1,stable,3,COMPLEMENT,-X,13,13,8,-0.16000000000000003,-10.559999999999999
JLRX,L,0.55,24,25,1,stable,4,COMPLEMENT,-L,16,25,9,0.31999999999999995,-10.719999999999999
JLRX,L,0.55,25,26,1,stable,2,COMPLEMENT,-X,13,13,8,0.16000000000000014,-10.559999999999999
JLRX,L,0.55,26,27,1,cycle,4,CICLO,,14,17,11,1.44,-7.839999999999999
JLRX,L,0.55,27,28,1,stable,3,COMPLEMENT,-R,14,14,8,-0.7999999999999998,-10.879999999999999
JLRX,L,0.55,28,29,1,stable,3,COMPLEMENT,-L,16,25,9,0.31999999999999995,-10.719999999999999
JLRX,L,0.55,29,30,1,stable,3,FP,J,13,12,9,0.32000000000000006,-10.719999999999999
JLRX,L,0.6,0,1,1,stable,3,COMPLEMENT,-J,17,13,6,-3.3600000000000003,-10.719999999999999
JLRX,L,0.6,1,2,1,stable,4,COMPLEMENT,-L,15,25,10,0.7999999999999999,-10.719999999999999
JLRX,L,0.6,2,3,1,stable,2,COMPLEMENT,-L,17,25,8,0.3200000000000002,-10.719999999999999
JLRX,L,0.6,3,4,1,stable,5,FP,R,11,11,8,0.0,-10.879999999999999
JLRX,L,0.6,4,5,1,stable,4,COMPLEMENT,-L,15,25,10,1.12,-10.719999999999999
JLRX,L,0.6,5,6,1,cycle,4,CICLO,,14,18,6,-0.32000000000000023,-6.88
JLRX,L,0.6,6,7,1,stable,4,FN,,14,21,11,1.5999999999999999,-7.52
JLRX,L,0.6,7,8,1,stable,4,COMPLEMENT,-L,18,25,7,-1.9200000000000002,-10.719999999999999
JLRX,L,0.6,8,9,1,stable,4,FN,,9,6,11,0.1599999999999997,-9.440000000000001
JLRX,L,0.6,9,10,1,stable,3,FP,J,12,12,8,-0.32000000000000006,-10.719999999999999
JLRX,L,0.6,10,11,1,stable,4,COMPLEMENT,-L,16,25,9,-0.16000000000000036,-10.719999999999999
JLRX,L,0.6,11,12,1,stable,3,COMPLEMENT,-L,16,25,9,0.32,-10.719999999999999
JLRX,L,0.6,12,13,1,stable,4,COMPLEMENT,-R,12,14,10,1.44,-10.879999999999999
JLRX,L,0.6,13,14,1,stable,3,FN,,12,15,13,1.76,-8.8
JLRX,L,0.6,14,15,1,stable,6,COMPLEMENT,-L,13,25,12,1.44,-10.719999999999999
JLRX,L,0.6,15,16,1,cycle,3,CICLO,,15,19,12,-0.15999999999999992,-6.4
JLRX,L,0.6,16,17,1,stable,3,FN,,17,16,5,-2.7199999999999998,-7.36
JLRX,L,0.6,17,18,1,stable,3,FP,J,11,12,9,0.6399999999999999,-10.719999999999999
JLRX,L,0.6,18,19,1,cycle,6,CICLO,,13,20,11,1.92,-7.52
JLRX,L,0.6,19,20,1,stable,4,COMPLEMENT,-L,18,25,7,-2.3999999999999995,-10.719999999999999
JLRX,L,0.6,20,21,1,stable,4,COMPLEMENT,-R,12,14,10,1.2799999999999998,-10.879999999999999
JLRX,L,0.6,21,22,1,stable,6,FP,R,17,11,8,-1.28,-10.879999999999999
JLRX,L,0.6,22,23,1,stable,3,COMPLEMENT,-J,14,13,9,0.4800000000000001,-10.719999999999999
JLRX,L,0.6,23,24,1,stable,5,COMPLEMENT,-X,16,13,9,-0.6399999999999998,-10.559999999999999
JLRX,L,0.6,24,25,1,stable,2,COMPLEMENT,-L,18,25,7,-0.9600000000000002,-10.719999999999999
JLRX,L,0.6,25,26,1,cycle,5,CICLO,,15,19,10,0.6399999999999999,-7.359999999999999
JLRX,L,0.6,26,27,1,cycle,4,CICLO,,14,17,11,1.44,-7.839999999999999
JLRX,L,0.6,27,28,1,stable,3,COMPLEMENT,-R,14,14,8,-0.7999999999999998,-10.879999999999999
JLRX,L,0.6,28,29,1,stable,3,COMPLEMENT,-L,16,25,9,0.31999999999999995,-10.719999999999999
JLRX,L,0.6,29,30,1,stable,4,COMPLEMENT,-X,16,13,9,-0.6399999999999998,-10.559999999999999
JLRX,L,0.65,0,1,1,stable,3,COMPLEMENT,-J,17,13,6,-3.3600000000000003,-10.719999999999999
JLRX,L,0.65,1,2,1,stable,8,COMPLEMENT,-L,17,25,8,-0.6400000000000001,-10.719999999999999
JLRX,L,0.65,2,3,1,stable,3,COMPLEMENT,-L,18,25,7,-0.8,-10.719999999999999
JLRX,L,0.65,3,4,1,stable,3,FP,R,13,11,10,1.2800000000000002,-10.879999999999999
JLRX,L,0.65,4,5,1,stable,4,COMPLEMENT,-L,15,25,10,1.12,-10.719999999999999
JLRX,L,0.65,5,6,1,stable,3,COMPLEMENT,-L,16,25,9,0.48000000000000015,-10.719999999999999
JLRX,L,0.65,6,7,1,stable,3,COMPLEMENT,-L,17,25,8,-0.31999999999999995,-10.719999999999999
JLRX,L,0.65,7,8,1,stable,4,COMPLEMENT,-L,20,25,5,-4.0,-10.719999999999999
JLRX,L,0.65,8,9,1,stable,5,FP,R,10,11,9,0.0,-10.879999999999999
JLRX,L,0.65,9,10,1,stable,3,FP,J,12,12,8,-0.32000000000000006,-10.719999999999999
JLRX,L,0.65,10,11,1,cycle,4,CICLO,,18,20,6,-3.1999999999999997,-7.52
JLRX,L,0.65,11,12,1,stable,3,COMPLEMENT,-L,16,25,9,0.32,-10.719999999999999
JLRX,L,0.65,12,13,1,stable,4,COMPLEMENT,-R,13,14,9,0.8000000000000003,-10.879999999999999
JLRX,L,0.65,13,14,1,stable,4,FP,X,14,12,10,1.12,-10.559999999999999
JLRX,L,0.65,14,15,1,stable,6,COMPLEMENT,-L,13,25,12,1.44,-10.719999999999999
JLRX,L,0.65,15,16,1,stable,2,FN,,16,20,10,-1.2800000000000002,-6.720000000000001
JLRX,L,0.65,16,17,1,stable,2,COMPLEMENT,-L,20,25,5,-3.36,-10.719999999999999
JLRX,L,0.65,17,18,1,stable,6,COMPLEMENT,-L,15,25,10,0.96,-10.719999999999999
JLRX,L,0.65,18,19,1,stable,4,COMPLEMENT,-L,16,25,9,0.8,-10.719999999999999
JLRX,L,0.65,19,20,1,stable,2,COMPLEMENT,-L,20,25,5,-3.6799999999999997,-10.719999999999999
JLRX,L,0.65,20,21,1,cycle,5,CICLO,,14,19,9,0.64,-7.36
JLRX,L,0.65,21,22,1,stable,3,COMPLEMENT,-L,18,25,7,-1.44,-10.719999999999999
JLRX,L,0.65,22,23,1,stable,3,FN,,16,18,10,-0.31999999999999984,-7.52
JLRX,L,0.65,23,24,1,stable,3,COMPLEMENT,-L,18,25,7,-1.92,-10.719999999999999
JLRX,L,0.65,24,25,1,stable,2,COMPLEMENT,-L,18,25,7,-0.9600000000000002,-10.719999999999999
JLRX,L,0.65,25,26,1,stable,3,COMPLEMENT,-L,16,25,9,0.3200000000000002,-10.719999999999999
JLRX,L,0.65,26,27,1,cycle,4,CICLO,,15,21,8,0.8,-7.2
JLRX,L,0.65,27,28,1,stable,5,FP,X,16,12,8,-2.7199999999999998,-10.559999999999999
JLRX,L,0.65,28,29,1,stable,2,COMPLEMENT,-L,18,25,7,-0.7999999999999998,-10.719999999999999
JLRX,L,0.65,29,30,1,stable,4,COMPLEMENT,-L,18,25,7,-1.5999999999999996,-10.719999999999999
JLRX,R,0.1,0,1,2,stable,2,TP,R,1,0,1,-9.600000000000001,-10.879999999999999
JLRX,R,0.1,1,2,2,stable,2,TP,R,2,0,2,-7.040000000000001,-10.879999999999999
JLRX,R,0.1,2,3,2,stable,2,TP,R,3,0,3,-6.08,-10.879999999999999
JLRX,R,0.1,3,4,2,stable,2,TP,R,1,0,1,-9.120000000000001,-10.879999999999999
JLRX,R,0.1,4,5,2,stable,2,TP,R,5,0,5,-2.88,-10.879999999999999
JLRX,R,0.1,5,6,2,stable,2,TP,R,3,0,3,-5.76,-10.879999999999999
JLRX,R,0.1,6,7,2,stable,2,TP,R,3,0,3,-5.4399999999999995,-10.879999999999999
JLRX,R,0.1,7,8,2,stable,2,TP,R,1,0,1,-9.28,-10.879999999999999
JLRX,R,0.1,8,9,2,stable,3,TP,R,3,0,3,-7.36,-10.879999999999999
JLRX,R,0.1,9,10,2,stable,1,TP,R,0,0,0,-10.879999999999999,-10.879999999999999
JLRX,R,0.1,10,11,2,stable,2,TP,R,2,0,2,-7.200000000000001,-10.879999999999999
JLRX,R,0.1,11,12,2,stable,2,TP,R,2,0,2,-7.840000000000001,-10.879999999999999
JLRX,R,0.1,12,13,2,stable,2,TP,R,3,0,3,-5.920000000000001,-10.879999999999999
JLRX,R,0.1,13,14,2,stable,2,TP,R,1,0,1,-9.600000000000001,-10.879999999999999
JLRX,R,0.1,14,15,2,stable,2,TP,R,2,0,2,-7.040000000000001,-10.879999999999999
JLRX,R,0.1,15,16,2,stable,2,TP,R,3,0,3,-6.24,-10.879999999999999
JLRX,R,0.1,16,17,2,stable,2,TP,R,4,0,4,-4.960000000000001,-10.879999999999999
JLRX,R,0.1,17,18,2,stable,2,TP,R,3,0,3,-5.92,-10.879999999999999
JLRX,R,0.1,18,19,2,stable,2,TP,R,3,0,3,-6.4,-10.879999999999999
JLRX,R,0.1,19,20,2,stable,3,TP,R,6,0,6,-2.4000000000000004,-10.879999999999999
JLRX,R,0.1,20,21,2,stable,2,TP,R,2,0,2,-7.840000000000001,-10.879999999999999
JLRX,R,0.1,21,22,2,stable,3,TP,R,4,0,4,-5.92,-10.879999999999999
JLRX,R,0.1,22,23,2,stable,2,TP,R,2,0,2,-8.48,-10.879999999999999
JLRX,R,0.1,23,24,2,stable,2,TP,R,4,0,4,-3.8400000000000003,-10.879999999999999
JLRX,R,0.1,24,25,2,stable,2,TP,R,2,0,2,-7.36,-10.879999999999999
JLRX,R,0.1,25,26,2,stable,2,TP,R,1,0,1,-9.120000000000001,-10.879999999999999
JLRX,R,0.1,26,27,2,stable,2,TP,R,2,0,2,-7.199999999999999,-10.879999999999999
JLRX,R,0.1,27,28,2,stable,2,TP,R,5,0,5,-2.56,-10.879999999999999
JLRX,R,0.1,28,29,2,stable,2,TP,R,4,0,4,-4.0,-10.879999999999999
JLRX,R,0.1,29,30,2,stable,2,TP,R,2,0,2,-8.0,-10.879999999999999
JLRX,R,0.2,0,1,2,stable,2,TP,R,3,0,3,-6.24,-10.879999999999999
JLRX,R,0.2,1,2,2,stable,2,TP,R,5,0,5,-2.7200000000000006,-10.879999999999999
JLRX,R,0.2,2,3,2,stable,2,TP,R,5,0,5,-3.3600000000000003,-10.879999999999999
JLRX,R,0.2,3,4,2,stable,2,TP,R,4,0,4,-5.76,-10.879999999999999
JLRX,R,0.2,4,5,2,stable,2,TP,R,5,0,5,-2.88,-10.879999999999999
JLRX,R,0.2,5,6,2,stable,2,FN,,6,5,3,-4.800000000000001,-9.440000000000001
JLRX,R,0.2,6,7,2,stable,2,TP,R,4,0,4,-4.640000000000001,-10.879999999999999
JLRX,R,0.2,7,8,2,stable,5,TP,R,5,0,5,-4.800000000000001,-10.879999999999999
JLRX,R,0.2,8,9,2,stable,3,TP,R,3,0,3,-7.36,-10.879999999999999
JLRX,R,0.2,9,10,2,stable,2,TP,R,4,0,4,-4.16,-10.879999999999999
JLRX,R,0.2,10,11,2,stable,3,TP,R,6,0,6,-2.4000000000000004,-10.879999999999999
JLRX,R,0.2,11,12,2,stable,2,TP,R,7,0,7,-0.6400000000000001,-10.879999999999999
JLRX,R,0.2,12,13,2,stable,2,TP,R,4,0,4,-4.4799999999999995,-10.879999999999999
JLRX,R,0.2,13,14,2,stable,2,TP,R,1,0,1,-9.600000000000001,-10.879999999999999
JLRX,R,0.2,14,15,2,stable,2,TP,R,3,0,3,-5.280000000000001,-10.879999999999999
JLRX,R,0.2,15,16,2,stable,3,TP,R,7,0,7,-2.24,-10.879999999999999
JLRX,R,0.2,16,17,2,stable,4,TP,R,7,0,7,-1.12,-10.879999999999999
JLRX,R,0.2,17,18,2,stable,2,TP,R,5,0,5,-3.0399999999999996,-10.879999999999999
JLRX,R,0.2,18,19,2,stable,2,TP,R,3,0,3,-6.4,-10.879999999999999
JLRX,R,0.2,19,20,2,cycle,3,CICLO,,8,7,15,-1.28,-2.88
JLRX,R,0.2,20,21,2,stable,2,TP,R,5,0,5,-2.88,-10.879999999999999
JLRX,R,0.2,21,22,2,stable,5,TP,R,7,0,7,-2.5600000000000005,-10.879999999999999
JLRX,R,0.2,22,23,2,stable,2,TP,R,4,0,4,-4.960000000000001,-10.879999999999999
JLRX,R,0.2,23,24,2,stable,2,TP,R,5,0,5,-3.0400000000000005,-10.879999999999999
JLRX,R,0.2,24,25,2,stable,3,TP,R,7,0,7,-1.1200000000000003,-10.879999999999999
JLRX,R,0.2,25,26,2,stable,2,TP,R,3,0,3,-5.760000000000001,-10.879999999999999
JLRX,R,0.2,26,27,2,stable,2,TP,R,5,0,5,-3.0400000000000005,-10.879999999999999
JLRX,R,0.2,27,28,2,stable,2,TP,R,7,0,7,-0.6399999999999999,-10.879999999999999
JLRX,R,0.2,28,29,2,stable,3,TP,R,6,0,6,-2.2399999999999998,-10.879999999999999
JLRX,R,0.2,29,30,2,stable,2,TP,R,4,0,4,-4.640000000000001,-10.879999999999999
JLRX,R,0.3,0,1,2,stable,2,TP,R,6,0,6,-2.4000000000000004,-10.879999999999999
JLRX,R,0.3,1,2,2,stable,4,TP,R,8,0,8,-0.32000000000000006,-10.879999999999999
JLRX,R,0.3,2,3,2,stable,3,TP,R,9,0,9,0.6400000000000001,-10.879999999999999
JLRX,R,0.3,3,4,2,stable,2,TP,R,4,0,4,-5.76,-10.879999999999999
JLRX,R,0.3,4,5,2,stable,4,TP,R,8,0,8,-1.1102230246251565e-16,-10.879999999999999
JLRX,R,0.3,5,6,2,cycle,3,CICLO,,7,5,6,-2.7199999999999998,-8.48
JLRX,R,0.3,6,7,2,cycle,4,CICLO,,8,4,6,-2.08,-9.120000000000001
JLRX,R,0.3,7,8,2,stable,5,FP,J,9,11,8,-1.1199999999999997,-10.719999999999999
JLRX,R,0.3,8,9,2,stable,4,TP,R,6,0,6,-3.3600000000000003,-10.879999999999999
JLRX,R,0.3,9,10,2,stable,2,TP,R,6,0,6,-1.7600000000000002,-10.879999999999999
JLRX,R,0.3,10,11,2,stable,3,TP,R,8,0,8,-0.1600000000000002,-10.879999999999999
JLRX,R,0.3,11,12,2,stable,6,TP,R,11,0,11,1.4400000000000004,-10.879999999999999
JLRX,R,0.3,12,13,2,stable,3,TP,R,7,0,7,-1.28,-10.879999999999999
JLRX,R,0.3,13,14,2,stable,2,TP,R,3,0,3,-5.28,-10.879999999999999
JLRX,R,0.3,14,15,2,stable,2,TP,R,4,0,4,-3.8400000000000007,-10.879999999999999
JLRX,R,0.3,15,16,2,stable,5,TP,R,9,0,9,-0.9599999999999997,-10.879999999999999
JLRX,R,0.3,16,17,2,stable,6,TP,R,9,0,9,0.4800000000000002,-10.879999999999999
JLRX,R,0.3,17,18,2,stable,3,TP,R,6,0,6,-2.56,-10.879999999999999
JLRX,R,0.3,18,19,2,stable,2,TP,R,4,0,4,-4.960000000000001,-10.879999999999999
JLRX,R,0.3,19,20,2,stable,3,COMPLEMENT,-J,10,14,8,-0.16000000000000003,-10.719999999999999
JLRX,R,0.3,20,21,2,stable,4,TP,R,8,0,8,-0.15999999999999995,-10.879999999999999
JLRX,R,0.3,21,22,2,stable,3,TP,R,8,0,8,-0.8,-10.879999999999999
JLRX,R,0.3,22,23,2,stable,2,TP,R,6,0,6,-1.6000000000000003,-10.879999999999999
JLRX,R,0.3,23,24,2,stable,2,TP,R,5,0,5,-3.0400000000000005,-10.879999999999999
JLRX,R,0.3,24,25,2,stable,6,FP,L,10,11,11,0.9599999999999999,-10.719999999999999
JLRX,R,0.3,25,26,2,stable,2,TP,R,7,0,7,-0.6400000000000001,-10.879999999999999
JLRX,R,0.3,26,27,2,stable,2,TP,R,7,0,7,-0.48,-10.879999999999999
JLRX,R,0.3,27,28,2,stable,2,TP,R,8,0,8,0.16000000000000017,-10.879999999999999
JLRX,R,0.3,28,29,2,stable,4,TP,R,9,0,9,0.48000000000000004,-10.879999999999999
JLRX,R,0.3,29,30,2,stable,2,TP,R,6,0,6,-2.08,-10.879999999999999
JLRX,R,0.4,0,1,2,stable,3,TP,R,9,0,9,0.32000000000000006,-10.879999999999999
JLRX,R,0.4,1,2,2,cycle,4,CICLO,,11,9,10,1.28,-6.88
JLRX,R,0.4,2,3,2,stable,3,FN,,11,5,12,1.44,-8.8
JLRX,R,0.4,3,4,2,stable,2,TP,R,6,0,6,-2.08,-10.879999999999999
JLRX,R,0.4,4,5,2,stable,3,TP,R,10,0,10,1.1199999999999999,-10.879999999999999
JLRX,R,0.4,5,6,2,stable,2,FP,L,11,11,8,0.16000000000000014,-10.719999999999999
JLRX,R,0.4,6,7,2,stable,3,FP,J,10,11,7,-1.12,-10.719999999999999
JLRX,R,0.4,7,8,2,stable,3,FP,J,14,11,9,0.6399999999999999,-10.719999999999999
JLRX,R,0.4,8,9,2,stable,4,TP,R,7,0,7,-1.44,-10.879999999999999
JLRX,R,0.4,9,10,2,stable,8,FP,L,8,11,9,-0.96,-10.719999999999999
JLRX,R,0.4,10,11,2,stable,6,TP,R,10,0,10,0.9600000000000002,-10.879999999999999
JLRX,R,0.4,11,12,2,cycle,5,CICLO,,12,8,12,1.92,-7.5200000000000005
JLRX,R,0.4,12,13,2,stable,3,TP,R,7,0,7,-1.28,-10.879999999999999
JLRX,R,0.4,13,14,2,stable,2,TP,R,5,0,5,-2.72,-10.879999999999999
JLRX,R,0.4,14,15,2,stable,3,TP,R,8,0,8,-0.64,-10.879999999999999
JLRX,R,0.4,15,16,2,stable,3,FN,,11,7,12,1.12,-8.8
JLRX,R,0.4,16,17,2,stable,6,FP,J,11,11,10,0.8000000000000002,-10.719999999999999
JLRX,R,0.4,17,18,2,stable,3,TP,R,8,0,8,1.1102230246251565e-16,-10.879999999999999
JLRX,R,0.4,18,19,2,stable,3,TP,R,6,0,6,-2.7200000000000006,-10.879999999999999
JLRX,R,0.4,19,20,2,stable,4,COMPLEMENT,-J,12,14,8,-0.3200000000000002,-10.719999999999999
JLRX,R,0.4,20,21,2,cycle,4,CICLO,,9,9,8,-0.31999999999999995,-6.880000000000001
JLRX,R,0.4,21,22,2,cycle,4,CICLO,,12,7,9,0.48,-7.84
JLRX,R,0.4,22,23,2,stable,3,TP,R,9,0,9,0.8,-10.879999999999999
JLRX,R,0.4,23,24,2,stable,4,FN,,9,10,5,-4.0,-7.5200000000000005
JLRX,R,0.4,24,25,2,cycle,5,CICLO,,13,6,13,0.9599999999999997,-8.8
JLRX,R,0.4,25,26,2,stable,3,TP,R,9,0,9,0.3200000000000002,-10.879999999999999
JLRX,R,0.4,26,27,2,stable,3,COMPLEMENT,-J,12,14,8,1.1102230246251565e-16,-10.719999999999999
JLRX,R,0.4,27,28,2,stable,4,FP,J,12,11,9,0.32,-10.719999999999999
JLRX,R,0.4,28,29,2,stable,3,FN,,12,7,13,1.7599999999999998,-6.720000000000001
JLRX,R,0.4,29,30,2,stable,3,TP,R,9,0,9,0.8,-10.879999999999999
JLRX,R,0.45,0,1,2,stable,4,COMPLEMENT,-X,12,12,10,1.44,-10.559999999999999
JLRX,R,0.45,1,2,2,stable,4,COMPLEMENT,-X,13,12,9,0.6399999999999998,-10.559999999999999
JLRX,R,0.45,2,3,2,stable,3,FP,J,13,11,10,1.12,-10.719999999999999
JLRX,R,0.45,3,4,2,stable,2,TP,R,7,0,7,-1.2800000000000002,-10.879999999999999
JLRX,R,0.45,4,5,2,stable,6,FN,,12,13,11,1.6,-8.16
JLRX,R,0.45,5,6,2,stable,2,FP,L,12,11,9,0.9600000000000004,-10.719999999999999
JLRX,R,0.45,6,7,2,cycle,3,CICLO,,11,7,12,-0.32000000000000006,-7.84
JLRX,R,0.45,7,8,2,stable,3,COMPLEMENT,-R,16,25,9,0.64,-10.879999999999999
JLRX,R,0.45,8,9,2,stable,3,FN,,8,5,7,-1.7599999999999998,-9.440000000000001
JLRX,R,0.45,9,10,2,cycle,4,CICLO,,9,9,6,-0.4800000000000001,-6.239999999999999
JLRX,R,0.45,10,11,2,stable,6,TP,R,10,0,10,0.9600000000000002,-10.879999999999999
JLRX,R,0.45,11,12,2,stable,3,FN,,13,12,13,1.44,-8.16
