group,p,letter,noise,sample_idx,seed,target_idx,motivo,iters,outcome,convergio_a,hamming_input_target,hamming_output_target,hamming_input_output,energia_inicial,energia_final
JLRTVX,6,L,0.55,20,21,1,cycle,7,CICLO,,12,19,11,2.0799999999999996,-8.96
JLRTVX,6,L,0.55,21,22,1,stable,5,FN,,16,13,9,0.7999999999999998,-8.8
JLRTVX,6,L,0.55,22,23,1,cycle,4,CICLO,,14,14,6,1.1199999999999999,-9.12
JLRTVX,6,L,0.55,23,24,1,stable,4,FN,,13,14,11,0.8000000000000003,-10.559999999999999
JLRTVX,6,L,0.55,24,25,1,stable,4,FP,T,16,14,10,0.32000000000000006,-11.36
JLRTVX,6,L,0.55,25,26,1,stable,3,COMPLEMENT,-X,13,13,8,1.12,-10.08
JLRTVX,6,L,0.55,26,27,1,cycle,4,CICLO,,14,16,6,-2.7755575615628914e-17,-9.92
JLRTVX,6,L,0.55,27,28,1,stable,8,FP,T,14,14,10,-0.31999999999999995,-11.36
JLRTVX,6,L,0.55,28,29,1,stable,6,FP,T,16,14,10,0.6400000000000001,-11.36
JLRTVX,6,L,0.55,29,30,1,cycle,5,CICLO,,13,16,9,0.31999999999999984,-8.48
JLRTVX,6,L,0.6,0,1,1,stable,4,COMPLEMENT,-J,17,13,6,-2.88,-11.36
JLRTVX,6,L,0.6,1,2,1,stable,6,COMPLEMENT,-L,15,25,10,1.2799999999999998,-10.400000000000002
JLRTVX,6,L,0.6,2,3,1,cycle,7,CICLO,,17,18,9,-0.3199999999999999,-9.44
JLRTVX,6,L,0.6,3,4,1,cycle,5,CICLO,,11,13,10,-0.16000000000000014,-10.4
JLRTVX,6,L,0.6,4,5,1,stable,4,COMPLEMENT,-L,15,25,10,0.6399999999999998,-10.400000000000002
JLRTVX,6,L,0.6,5,6,1,cycle,4,CICLO,,14,16,8,-0.7999999999999998,-9.759999999999998
JLRTVX,6,L,0.6,6,7,1,stable,4,FN,,14,13,9,0.4800000000000001,-11.2
JLRTVX,6,L,0.6,7,8,1,stable,4,COMPLEMENT,-L,18,25,7,-1.9200000000000004,-10.400000000000002
JLRTVX,6,L,0.6,8,9,1,stable,7,TP,L,9,0,9,0.47999999999999987,-10.400000000000002
JLRTVX,6,L,0.6,9,10,1,cycle,4,CICLO,,12,13,7,0.6400000000000001,-10.399999999999999
JLRTVX,6,L,0.6,10,11,1,stable,6,COMPLEMENT,-L,16,25,9,-0.15999999999999992,-10.400000000000002
JLRTVX,6,L,0.6,11,12,1,stable,5,COMPLEMENT,-L,16,25,9,1.12,-10.400000000000002
JLRTVX,6,L,0.6,12,13,1,stable,3,FP,T,12,14,8,0.8000000000000003,-11.36
JLRTVX,6,L,0.6,13,14,1,stable,13,TP,L,12,0,12,1.2799999999999998,-10.400000000000002
JLRTVX,6,L,0.6,14,15,1,stable,5,FP,T,13,14,11,2.24,-11.36
JLRTVX,6,L,0.6,15,16,1,stable,6,FN,,15,13,8,-1.7599999999999998,-11.2
JLRTVX,6,L,0.6,16,17,1,stable,4,FN,,17,13,6,-2.880000000000001,-11.2
JLRTVX,6,L,0.6,17,18,1,stable,4,FP,J,11,12,9,0.6399999999999999,-11.36
JLRTVX,6,L,0.6,18,19,1,stable,6,FP,T,13,14,9,1.92,-11.36
JLRTVX,6,L,0.6,19,20,1,stable,3,FN,,18,17,7,-2.56,-10.08
JLRTVX,6,L,0.6,20,21,1,cycle,7,CICLO,,12,19,11,2.0799999999999996,-8.96
JLRTVX,6,L,0.6,21,22,1,stable,5,FP,R,17,11,8,-0.9600000000000003,-9.92
JLRTVX,6,L,0.6,22,23,1,cycle,4,CICLO,,14,14,6,1.1199999999999999,-9.12
JLRTVX,6,L,0.6,23,24,1,cycle,5,CICLO,,16,19,9,-0.3199999999999996,-7.84
JLRTVX,6,L,0.6,24,25,1,stable,4,FP,T,18,14,10,-2.08,-11.36
JLRTVX,6,L,0.6,25,26,1,stable,6,FN,,15,14,13,1.12,-10.559999999999999
JLRTVX,6,L,0.6,26,27,1,cycle,4,CICLO,,14,16,6,-2.7755575615628914e-17,-9.92
JLRTVX,6,L,0.6,27,28,1,stable,8,FP,T,14,14,10,-0.31999999999999995,-11.36
JLRTVX,6,L,0.6,28,29,1,stable,6,FP,T,16,14,10,0.6400000000000001,-11.36
JLRTVX,6,L,0.6,29,30,1,stable,6,FN,,16,19,7,2.7755575615628914e-16,-9.76
JLRTVX,6,L,0.65,0,1,1,stable,4,COMPLEMENT,-J,17,13,6,-2.88,-11.36
JLRTVX,6,L,0.65,1,2,1,stable,5,COMPLEMENT,-L,17,25,8,0.1599999999999998,-10.400000000000002
JLRTVX,6,L,0.65,2,3,1,cycle,5,CICLO,,18,18,8,-2.2399999999999998,-9.44
JLRTVX,6,L,0.65,3,4,1,stable,6,FN,,13,13,8,1.1199999999999999,-11.2
JLRTVX,6,L,0.65,4,5,1,stable,4,COMPLEMENT,-L,15,25,10,0.6399999999999998,-10.400000000000002
JLRTVX,6,L,0.65,5,6,1,stable,4,COMPLEMENT,-L,16,25,9,-1.12,-10.400000000000002
JLRTVX,6,L,0.65,6,7,1,stable,7,COMPLEMENT,-L,17,25,8,-0.3200000000000002,-10.400000000000002
JLRTVX,6,L,0.65,7,8,1,stable,6,COMPLEMENT,-L,20,25,5,-4.16,-10.400000000000002
JLRTVX,6,L,0.65,8,9,1,stable,7,TP,L,10,0,10,0.8000000000000002,-10.400000000000002
JLRTVX,6,L,0.65,9,10,1,cycle,4,CICLO,,12,13,7,0.6400000000000001,-10.399999999999999
JLRTVX,6,L,0.65,10,11,1,stable,3,FN,,18,17,7,-3.1999999999999993,-10.08
JLRTVX,6,L,0.65,11,12,1,stable,5,COMPLEMENT,-L,16,25,9,1.12,-10.400000000000002
JLRTVX,6,L,0.65,12,13,1,stable,12,COMPLEMENT,-L,13,25,12,0.8,-10.400000000000002
JLRTVX,6,L,0.65,13,14,1,cycle,5,CICLO,,14,12,14,1.44,-4.0
JLRTVX,6,L,0.65,14,15,1,stable,5,FP,T,13,14,11,2.24,-11.36
JLRTVX,6,L,0.65,15,16,1,cycle,5,CICLO,,16,14,8,-2.8800000000000003,-10.56
JLRTVX,6,L,0.65,16,17,1,stable,3,COMPLEMENT,-L,20,25,5,-4.16,-10.400000000000002
JLRTVX,6,L,0.65,17,18,1,stable,6,FP,T,15,14,11,1.7600000000000002,-11.36
JLRTVX,6,L,0.65,18,19,1,stable,5,FP,T,16,14,10,1.2799999999999998,-11.36
JLRTVX,6,L,0.65,19,20,1,stable,4,COMPLEMENT,-L,20,25,5,-3.68,-10.400000000000002
JLRTVX,6,L,0.65,20,21,1,stable,7,FP,T,14,14,10,0.9600000000000001,-11.36
JLRTVX,6,L,0.65,21,22,1,stable,6,COMPLEMENT,-L,18,25,7,-0.6400000000000002,-10.400000000000002
JLRTVX,6,L,0.65,22,23,1,stable,5,FN,,16,14,8,0.31999999999999995,-10.559999999999999
JLRTVX,6,L,0.65,23,24,1,stable,4,FP,T,18,14,8,-2.56,-11.36
JLRTVX,6,L,0.65,24,25,1,stable,4,FP,T,18,14,10,-2.08,-11.36
JLRTVX,6,L,0.65,25,26,1,stable,7,COMPLEMENT,-L,16,25,9,0.16000000000000014,-10.400000000000002
JLRTVX,6,L,0.65,26,27,1,stable,4,FN,,15,19,8,-1.6653345369377348e-16,-9.76
JLRTVX,6,L,0.65,27,28,1,stable,4,FN,,16,11,5,-2.7199999999999998,-10.559999999999999
JLRTVX,6,L,0.65,28,29,1,stable,3,COMPLEMENT,-L,18,25,7,0.0,-10.400000000000002
JLRTVX,6,L,0.65,29,30,1,cycle,4,CICLO,,18,18,8,-1.7600000000000002,-9.44
JLRTVX,6,R,0.05,0,1,2,stable,2,TP,R,1,0,1,-8.8,-9.92
JLRTVX,6,R,0.05,1,2,2,stable,1,TP,R,0,0,0,-9.92,-9.92
JLRTVX,6,R,0.05,2,3,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.05,3,4,2,stable,1,TP,R,0,0,0,-9.92,-9.92
JLRTVX,6,R,0.05,4,5,2,stable,2,TP,R,2,0,2,-6.5600000000000005,-9.92
JLRTVX,6,R,0.05,5,6,2,stable,2,TP,R,2,0,2,-6.880000000000001,-9.92
JLRTVX,6,R,0.05,6,7,2,stable,2,TP,R,3,0,3,-4.8,-9.92
JLRTVX,6,R,0.05,7,8,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.05,8,9,2,stable,3,TP,R,2,0,2,-7.52,-9.92
JLRTVX,6,R,0.05,9,10,2,stable,1,TP,R,0,0,0,-9.92,-9.92
JLRTVX,6,R,0.05,10,11,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.05,11,12,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.05,12,13,2,stable,2,TP,R,1,0,1,-8.0,-9.92
JLRTVX,6,R,0.05,13,14,2,stable,1,TP,R,0,0,0,-9.92,-9.92
JLRTVX,6,R,0.05,14,15,2,stable,2,TP,R,2,0,2,-6.720000000000001,-9.92
JLRTVX,6,R,0.05,15,16,2,stable,2,TP,R,2,0,2,-7.52,-9.92
JLRTVX,6,R,0.05,16,17,2,stable,2,TP,R,3,0,3,-5.4399999999999995,-9.92
JLRTVX,6,R,0.05,17,18,2,stable,2,TP,R,2,0,2,-6.08,-9.92
JLRTVX,6,R,0.05,18,19,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.05,19,20,2,stable,2,TP,R,1,0,1,-8.0,-9.92
JLRTVX,6,R,0.05,20,21,2,stable,2,TP,R,1,0,1,-8.64,-9.92
JLRTVX,6,R,0.05,21,22,2,stable,1,TP,R,0,0,0,-9.92,-9.92
JLRTVX,6,R,0.05,22,23,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.05,23,24,2,stable,2,TP,R,2,0,2,-6.4,-9.92
JLRTVX,6,R,0.05,24,25,2,stable,2,TP,R,2,0,2,-6.5600000000000005,-9.92
JLRTVX,6,R,0.05,25,26,2,stable,1,TP,R,0,0,0,-9.92,-9.92
JLRTVX,6,R,0.05,26,27,2,stable,2,TP,R,2,0,2,-6.24,-9.92
JLRTVX,6,R,0.05,27,28,2,stable,2,TP,R,2,0,2,-6.5600000000000005,-9.92
JLRTVX,6,R,0.05,28,29,2,stable,3,TP,R,3,0,3,-5.760000000000001,-9.92
JLRTVX,6,R,0.05,29,30,2,stable,1,TP,R,0,0,0,-9.92,-9.92
JLRTVX,6,R,0.1,0,1,2,stable,2,TP,R,1,0,1,-8.8,-9.92
JLRTVX,6,R,0.1,1,2,2,stable,2,TP,R,2,0,2,-6.08,-9.92
JLRTVX,6,R,0.1,2,3,2,stable,2,TP,R,3,0,3,-5.119999999999999,-9.92
JLRTVX,6,R,0.1,3,4,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.1,4,5,2,stable,5,TP,R,5,0,5,-3.04,-9.92
JLRTVX,6,R,0.1,5,6,2,stable,2,TP,R,3,0,3,-4.96,-9.92
JLRTVX,6,R,0.1,6,7,2,stable,2,TP,R,3,0,3,-4.8,-9.92
JLRTVX,6,R,0.1,7,8,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.1,8,9,2,stable,3,TP,R,3,0,3,-6.56,-9.92
JLRTVX,6,R,0.1,9,10,2,stable,1,TP,R,0,0,0,-9.92,-9.92
JLRTVX,6,R,0.1,10,11,2,stable,2,TP,R,2,0,2,-6.720000000000001,-9.92
JLRTVX,6,R,0.1,11,12,2,stable,2,TP,R,2,0,2,-7.04,-9.92
JLRTVX,6,R,0.1,12,13,2,stable,2,TP,R,3,0,3,-4.96,-9.92
JLRTVX,6,R,0.1,13,14,2,stable,2,TP,R,1,0,1,-8.64,-9.92
JLRTVX,6,R,0.1,14,15,2,stable,2,TP,R,2,0,2,-6.720000000000001,-9.92
JLRTVX,6,R,0.1,15,16,2,stable,2,TP,R,3,0,3,-5.6,-9.92
JLRTVX,6,R,0.1,16,17,2,stable,3,TP,R,4,0,4,-4.16,-9.92
JLRTVX,6,R,0.1,17,18,2,stable,2,TP,R,3,0,3,-5.120000000000001,-9.92
JLRTVX,6,R,0.1,18,19,2,stable,3,TP,R,3,0,3,-5.6,-9.92
JLRTVX,6,R,0.1,19,20,2,stable,5,TP,R,6,0,6,-1.92,-9.92
JLRTVX,6,R,0.1,20,21,2,stable,2,TP,R,2,0,2,-7.36,-9.92
JLRTVX,6,R,0.1,21,22,2,stable,4,TP,R,4,0,4,-5.12,-9.92
JLRTVX,6,R,0.1,22,23,2,stable,3,TP,R,2,0,2,-7.68,-9.92
JLRTVX,6,R,0.1,23,24,2,stable,2,TP,R,4,0,4,-3.1999999999999997,-9.92
JLRTVX,6,R,0.1,24,25,2,stable,2,TP,R,2,0,2,-6.5600000000000005,-9.92
JLRTVX,6,R,0.1,25,26,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.1,26,27,2,stable,2,TP,R,2,0,2,-6.24,-9.92
JLRTVX,6,R,0.1,27,28,2,stable,2,TP,R,5,0,5,-2.0799999999999996,-9.92
JLRTVX,6,R,0.1,28,29,2,stable,3,TP,R,4,0,4,-4.640000000000001,-9.92
JLRTVX,6,R,0.1,29,30,2,stable,2,TP,R,2,0,2,-7.199999999999999,-9.92
JLRTVX,6,R,0.15,0,1,2,stable,4,TP,R,3,0,3,-5.4399999999999995,-9.92
JLRTVX,6,R,0.15,1,2,2,stable,2,TP,R,2,0,2,-6.08,-9.92
JLRTVX,6,R,0.15,2,3,2,stable,2,TP,R,4,0,4,-4.0,-9.92
JLRTVX,6,R,0.15,3,4,2,stable,2,TP,R,2,0,2,-7.36,-9.92
JLRTVX,6,R,0.15,4,5,2,stable,5,TP,R,5,0,5,-3.04,-9.92
JLRTVX,6,R,0.15,5,6,2,stable,3,TP,R,5,0,5,-4.0,-9.92
JLRTVX,6,R,0.15,6,7,2,stable,2,TP,R,3,0,3,-4.8,-9.92
JLRTVX,6,R,0.15,7,8,2,stable,2,TP,R,2,0,2,-6.88,-9.92
JLRTVX,6,R,0.15,8,9,2,stable,3,TP,R,3,0,3,-6.56,-9.92
JLRTVX,6,R,0.15,9,10,2,stable,2,TP,R,4,0,4,-3.2,-9.92
JLRTVX,6,R,0.15,10,11,2,stable,3,TP,R,6,0,6,-1.9200000000000002,-9.92
JLRTVX,6,R,0.15,11,12,2,stable,4,TP,R,4,0,4,-4.48,-9.92
JLRTVX,6,R,0.15,12,13,2,stable,2,TP,R,4,0,4,-3.6799999999999997,-9.92
JLRTVX,6,R,0.15,13,14,2,stable,2,TP,R,1,0,1,-8.64,-9.92
JLRTVX,6,R,0.15,14,15,2,stable,2,TP,R,3,0,3,-4.48,-9.92
JLRTVX,6,R,0.15,15,16,2,stable,2,TP,R,4,0,4,-4.0,-9.92
JLRTVX,6,R,0.15,16,17,2,stable,3,TP,R,4,0,4,-4.16,-9.92
JLRTVX,6,R,0.15,17,18,2,stable,2,TP,R,5,0,5,-2.0799999999999996,-9.92
JLRTVX,6,R,0.15,18,19,2,stable,3,TP,R,3,0,3,-5.6,-9.92
JLRTVX,6,R,0.15,19,20,2,stable,4,FN,,8,15,11,-1.2800000000000002,-11.2
JLRTVX,6,R,0.15,20,21,2,stable,2,TP,R,3,0,3,-5.4399999999999995,-9.92
JLRTVX,6,R,0.15,21,22,2,stable,3,TP,R,5,0,5,-2.5600000000000005,-9.92
JLRTVX,6,R,0.15,22,23,2,stable,3,TP,R,4,0,4,-5.4399999999999995,-9.92
JLRTVX,6,R,0.15,23,24,2,stable,2,TP,R,4,0,4,-3.1999999999999997,-9.92
JLRTVX,6,R,0.15,24,25,2,stable,3,TP,R,5,0,5,-3.04,-9.92
JLRTVX,6,R,0.15,25,26,2,stable,2,TP,R,1,0,1,-8.32,-9.92
JLRTVX,6,R,0.15,26,27,2,stable,2,TP,R,3,0,3,-4.960000000000001,-9.92
JLRTVX,6,R,0.15,27,28,2,stable,3,TP,R,6,0,6,-1.7599999999999998,-9.92
JLRTVX,6,R,0.15,28,29,2,stable,3,TP,R,5,0,5,-3.2000000000000006,-9.92
JLRTVX,6,R,0.15,29,30,2,stable,2,TP,R,3,0,3,-4.96,-9.92
JLRTVX,6,R,0.2,0,1,2,stable,4,TP,R,3,0,3,-5.4399999999999995,-9.92
JLRTVX,6,R,0.2,1,2,2,stable,2,TP,R,5,0,5,-2.08,-9.92
JLRTVX,6,R,0.2,2,3,2,stable,4,TP,R,5,0,5,-3.0400000000000005,-9.92
JLRTVX,6,R,0.2,3,4,2,stable,3,TP,R,4,0,4,-5.279999999999999,-9.92
JLRTVX,6,R,0.2,4,5,2,stable,5,TP,R,5,0,5,-3.04,-9.92
JLRTVX,6,R,0.2,5,6,2,stable,3,TP,R,6,0,6,-3.84,-9.92
JLRTVX,6,R,0.2,6,7,2,stable,2,TP,R,4,0,4,-4.640000000000001,-9.92
JLRTVX,6,R,0.2,7,8,2,stable,5,TP,R,5,0,5,-3.9999999999999996,-9.92
JLRTVX,6,R,0.2,8,9,2,stable,3,TP,R,3,0,3,-6.56,-9.92
JLRTVX,6,R,0.2,9,10,2,stable,2,TP,R,4,0,4,-3.2,-9.92
JLRTVX,6,R,0.2,10,11,2,stable,3,TP,R,6,0,6,-1.9200000000000002,-9.92
JLRTVX,6,R,0.2,11,12,2,stable,4,TP,R,7,0,7,0.1599999999999997,-9.92
JLRTVX,6,R,0.2,12,13,2,stable,2,TP,R,4,0,4,-3.6799999999999997,-9.92
JLRTVX,6,R,0.2,13,14,2,stable,2,TP,R,1,0,1,-8.64,-9.92
JLRTVX,6,R,0.2,14,15,2,stable,2,TP,R,3,0,3,-4.48,-9.92
JLRTVX,6,R,0.2,15,16,2,stable,6,FP,J,7,11,8,-1.4400000000000004,-11.36
JLRTVX,6,R,0.2,16,17,2,stable,4,TP,R,7,0,7,-0.16000000000000003,-9.92
JLRTVX,6,R,0.2,17,18,2,stable,2,TP,R,5,0,5,-2.0799999999999996,-9.92
JLRTVX,6,R,0.2,18,19,2,stable,3,TP,R,3,0,3,-5.6,-9.92
JLRTVX,6,R,0.2,19,20,2,stable,4,FN,,8,15,11,-1.2800000000000002,-11.2
JLRTVX,6,R,0.2,20,21,2,stable,4,TP,R,5,0,5,-2.88,-9.92
JLRTVX,6,R,0.2,21,22,2,stable,4,TP,R,7,0,7,-1.7599999999999998,-9.92
JLRTVX,6,R,0.2,22,23,2,stable,3,TP,R,4,0,4,-5.4399999999999995,-9.92
JLRTVX,6,R,0.2,23,24,2,stable,2,TP,R,5,0,5,-2.08,-9.92
JLRTVX,6,R,0.2,24,25,2,stable,4,TP,R,7,0,7,-1.28,-9.92
JLRTVX,6,R,0.2,25,26,2,stable,2,TP,R,3,0,3,-4.96,-9.92
JLRTVX,6,R,0.2,26,27,2,stable,2,TP,R,5,0,5,-2.08,-9.92
JLRTVX,6,R,0.2,27,28,2,stable,4,TP,R,7,0,7,-1.2800000000000002,-9.92
JLRTVX,6,R,0.2,28,29,2,stable,3,TP,R,6,0,6,-1.9200000000000004,-9.92
JLRTVX,6,R,0.2,29,30,2,stable,2,TP,R,4,0,4,-4.0,-9.92
JLRTVX,6,R,0.25,0,1,2,stable,4,TP,R,4,0,4,-4.0,-9.92
JLRTVX,6,R,0.25,1,2,2,stable,2,TP,R,5,0,5,-2.08,-9.92
JLRTVX,6,R,0.25,2,3,2,stable,2,TP,R,6,0,6,-0.8000000000000002,-9.92
JLRTVX,6,R,0.25,3,4,2,stable,3,TP,R,4,0,4,-5.279999999999999,-9.92
JLRTVX,6,R,0.25,4,5,2,stable,3,TP,R,6,0,6,-1.1199999999999999,-9.92
JLRTVX,6,R,0.25,5,6,2,stable,5,TP,R,7,0,7,-1.9200000000000002,-9.92
JLRTVX,6,R,0.25,6,7,2,stable,3,TP,R,6,0,6,-1.7599999999999996,-9.92
JLRTVX,6,R,0.25,7,8,2,stable,8,FP,J,6,11,7,-3.04,-11.36
JLRTVX,6,R,0.25,8,9,2,stable,3,TP,R,3,0,3,-6.56,-9.92
JLRTVX,6,R,0.25,9,10,2,stable,3,TP,R,6,0,6,-0.9599999999999999,-9.92
JLRTVX,6,R,0.25,10,11,2,stable,5,FN,,7,9,6,-1.1199999999999999,-10.559999999999999
JLRTVX,6,R,0.25,11,12,2,stable,3,TP,R,8,0,8,1.12,-9.92
JLRTVX,6,R,0.25,12,13,2,stable,7,FP,J,5,11,10,-3.6799999999999997,-11.36
JLRTVX,6,R,0.25,13,14,2,stable,2,TP,R,2,0,2,-6.5600000000000005,-9.92
JLRTVX,6,R,0.25,14,15,2,stable,2,TP,R,4,0,4,-2.88,-9.92
JLRTVX,6,R,0.25,15,16,2,stable,6,FP,J,7,11,8,-1.4400000000000004,-11.36
JLRTVX,6,R,0.25,16,17,2,stable,6,FP,J,8,11,11,0.6400000000000003,-11.36
JLRTVX,6,R,0.25,17,18,2,stable,2,TP,R,5,0,5,-2.0799999999999996,-9.92
JLRTVX,6,R,0.25,18,19,2,stable,3,TP,R,3,0,3,-5.6,-9.92
JLRTVX,6,R,0.25,19,20,2,stable,4,FN,,8,15,11,-1.2800000000000002,-11.2
JLRTVX,6,R,0.25,20,21,2,stable,4,FN,,7,9,10,-0.6400000000000001,-10.559999999999999
JLRTVX,6,R,0.25,21,22,2,stable,4,TP,R,8,0,8,-0.47999999999999954,-9.92
JLRTVX,6,R,0.25,22,23,2,stable,3,TP,R,6,0,6,-1.28,-9.92
JLRTVX,6,R,0.25,23,24,2,stable,2,TP,R,5,0,5,-2.08,-9.92
JLRTVX,6,R,0.25,24,25,2,stable,5,TP,R,9,0,9,-0.16000000000000003,-9.92
JLRTVX,6,R,0.25,25,26,2,stable,3,TP,R,6,0,6,-0.7999999999999998,-9.92
JLRTVX,6,R,0.25,26,27,2,stable,2,TP,R,5,0,5,-2.08,-9.92
JLRTVX,6,R,0.25,27,28,2,stable,6,FP,J,8,11,11,-1.4400000000000004,-11.36
JLRTVX,6,R,0.25,28,29,2,stable,4,FN,,7,6,5,-2.08,-8.8
JLRTVX,6,R,0.25,29,30,2,stable,2,TP,R,5,0,5,-2.56,-9.92
JLRTVX,6,R,0.3,0,1,2,stable,4,TP,R,6,0,6,-2.4,-9.92
JLRTVX,6,R,0.3,1,2,2,stable,5,COMPLEMENT,-T,8,12,8,-1.4400000000000002,-11.36
JLRTVX,6,R,0.3,2,3,2,stable,3,TP,R,9,0,9,1.5999999999999999,-9.92
JLRTVX,6,R,0.3,3,4,2,stable,3,TP,R,4,0,4,-5.279999999999999,-9.92
JLRTVX,6,R,0.3,4,5,2,stable,5,TP,R,8,0,8,-1.1102230246251565e-16,-9.92
JLRTVX,6,R,0.3,5,6,2,stable,5,TP,R,7,0,7,-1.9200000000000002,-9.92
JLRTVX,6,R,0.3,6,7,2,stable,5,TP,R,8,0,8,-1.7599999999999998,-9.92
JLRTVX,6,R,0.3,7,8,2,stable,8,FP,J,9,11,8,-0.32,-11.36
JLRTVX,6,R,0.3,8,9,2,cycle,3,CICLO,,6,4,8,-2.5599999999999996,-8.16
JLRTVX,6,R,0.3,9,10,2,stable,3,TP,R,6,0,6,-0.9599999999999999,-9.92
JLRTVX,6,R,0.3,10,11,2,stable,5,COMPLEMENT,-T,8,12,10,0.32,-11.36
JLRTVX,6,R,0.3,11,12,2,stable,4,FN,,11,9,12,2.24,-10.559999999999999
JLRTVX,6,R,0.3,12,13,2,stable,5,FP,J,7,11,10,-0.8,-11.36
JLRTVX,6,R,0.3,13,14,2,stable,2,TP,R,3,0,3,-4.48,-9.92
JLRTVX,6,R,0.3,14,15,2,stable,2,TP,R,4,0,4,-2.88,-9.92
JLRTVX,6,R,0.3,15,16,2,stable,7,FN,,9,6,9,-1.1200000000000003,-8.8
JLRTVX,6,R,0.3,16,17,2,stable,6,FP,J,9,11,10,0.9600000000000003,-11.36
JLRTVX,6,R,0.3,17,18,2,stable,5,TP,R,6,0,6,-1.7599999999999998,-9.92
JLRTVX,6,R,0.3,18,19,2,stable,3,TP,R,4,0,4,-4.640000000000001,-9.92
JLRTVX,6,R,0.3,19,20,2,stable,3,FN,,10,15,11,-0.16000000000000014,-11.2
JLRTVX,6,R,0.3,20,21,2,stable,6,TP,R,8,0,8,0.6399999999999999,-9.92
JLRTVX,6,R,0.3,21,22,2,stable,4,TP,R,8,0,8,-0.47999999999999954,-9.92
JLRTVX,6,R,0.3,22,23,2,stable,3,TP,R,6,0,6,-1.28,-9.92
JLRTVX,6,R,0.3,23,24,2,stable,2,TP,R,5,0,5,-2.08,-9.92
JLRTVX,6,R,0.3,24,25,2,stable,6,FN,,10,9,11,0.9600000000000001,-10.559999999999999
JLRTVX,6,R,0.3,25,26,2,stable,5,TP,R,7,0,7,-0.15999999999999998,-9.92
JLRTVX,6,R,0.3,26,27,2,stable,3,TP,R,7,0,7,0.3200000000000001,-9.92
JLRTVX,6,R,0.3,27,28,2,stable,6,FP,J,8,11,11,-1.4400000000000004,-11.36
JLRTVX,6,R,0.3,28,29,2,stable,4,TP,R,9,0,9,0.4799999999999998,-9.92
JLRTVX,6,R,0.3,29,30,2,stable,3,TP,R,6,0,6,-1.2800000000000005,-9.92
JLRTVX,6,R,0.35,0,1,2,stable,6,FP,L,9,11,10,0.3200000000000003,-10.400000000000002
JLRTVX,6,R,0.35,1,2,2,stable,4,FN,,10,9,11,1.4400000000000002,-10.559999999999999
JLRTVX,6,R,0.35,2,3,2,cycle,7,CICLO,,10,10,12,1.92,-8.96
JLRTVX,6,R,0.35,3,4,2,stable,3,TP,R,4,0,4,-5.279999999999999,-9.92
JLRTVX,6,R,0.35,4,5,2,stable,5,TP,R,8,0,8,-1.1102230246251565e-16,-9.92
JLRTVX,6,R,0.35,5,6,2,cycle,4,CICLO,,9,4,5,0.6399999999999999,-8.16
JLRTVX,6,R,0.35,6,7,2,stable,7,FP,J,10,11,7,-0.3199999999999999,-11.36
JLRTVX,6,R,0.35,7,8,2,stable,4,FP,L,11,11,10,0.8,-10.400000000000002
JLRTVX,6,R,0.35,8,9,2,cycle,3,CICLO,,7,5,10,-1.1199999999999997,-7.039999999999999
JLRTVX,6,R,0.35,9,10,2,stable,5,FN,,8,13,9,-1.12,-10.08
JLRTVX,6,R,0.35,10,11,2,stable,5,COMPLEMENT,-T,8,12,10,0.32,-11.36
JLRTVX,6,R,0.35,11,12,2,stable,7,FN,,12,14,12,2.7199999999999998,-9.76
JLRTVX,6,R,0.35,12,13,2,stable,5,FP,J,7,11,10,-0.8,-11.36
JLRTVX,6,R,0.35,13,14,2,stable,2,TP,R,3,0,3,-4.48,-9.92
JLRTVX,6,R,0.35,14,15,2,stable,3,TP,R,7,0,7,5.551115123125783e-17,-9.92
JLRTVX,6,R,0.35,15,16,2,stable,6,TP,R,10,0,10,0.47999999999999976,-9.92
JLRTVX,6,R,0.35,16,17,2,stable,6,FP,J,9,11,10,0.9600000000000003,-11.36
JLRTVX,6,R,0.35,17,18,2,stable,5,TP,R,7,0,7,-0.48000000000000004,-9.92
JLRTVX,6,R,0.35,18,19,2,stable,4,TP,R,6,0,6,-2.4,-9.92
JLRTVX,6,R,0.35,19,20,2,stable,3,FN,,12,15,9,-0.32000000000000006,-11.2
JLRTVX,6,R,0.35,20,21,2,stable,4,FN,,9,9,10,0.4800000000000002,-10.559999999999999
JLRTVX,6,R,0.35,21,22,2,stable,7,FP,L,9,11,8,-0.31999999999999984,-10.400000000000002
JLRTVX,6,R,0.35,22,23,2,stable,9,FP,L,8,11,11,-0.3199999999999999,-10.400000000000002
JLRTVX,6,R,0.35,23,24,2,stable,5,FN,,7,9,8,-2.56,-10.559999999999999
