i,j,Area,GDP,Inflation,Life.expect,Military,Pop.growth,Unemployment
6,4,0.04532583886257813,0.032516049720382995,-0.019494975978866937,0.0781980983225879,0.06803507214706173,0.03229517607718278,0.004026130149248866
6,5,0.04269943489803118,-0.013284597812930659,0.013933858159803268,0.029188760434872875,0.08685506440665733,-0.015010056709800866,0.02417807926754437
6,6,0.029031654844056738,-0.021727907401268533,0.03901013986542645,-0.005411179088025826,0.08077859440302317,-0.025455747132904747,0.04147495776484732
6,7,0.04485245662584387,-0.08667651746901124,0.060886455840426054,-0.04344262752216888,0.0986388971814883,-0.06944985931654563,0.08911872250244691
6,8,0.026543764152769257,-0.1177146554093285,0.08054316587401071,-0.09245927014863008,0.12043167280809346,-0.11562698217036142,0.08778056829974087
6,9,0.01147208766346623,-0.1700592907696245,0.1269271054883408,-0.13778462962105978,0.11657269646296,-0.15279032766097866,0.12283345860994367
6,10,0.010760175373405043,-0.21967780028426903,0.13729270258688975,-0.18806510977886473,0.14773145192638484,-0.1999549867123264,0.14932119939913543
6,11,0.0355745169773184,-0.2896042589131735,0.1960580067398005,-0.23862538344941628,0.1893369815698365,-0.254981668131588,0.21073146843235038
6,12,0.03442908594316239,-0.39574439186018157,0.263598302330784,-0.3394158445285179,0.2416955835363146,-0.3450163297763793,0.30137255951585584
6,13,0.061715965801753515,-0.5574486260385879,0.35985460542596254,-0.43255844481762,0.32090998517679215,-0.4806467383610152,0.43314984230341025
6,14,0.02069806431342619,-0.5761893129750156,0.39257718130679375,-0.41972487705139805,0.4348574535426618,-0.4285927716628113,0.4865983440732696
7,0,0.04281944603764897,0.27950927228884775,-0.22365005625207196,0.35475278835642465,-0.03926375219035714,0.26465050996225664,-0.13165454024285123
7,1,0.0329144174194105,0.21619706906900515,-0.1780924459152941,0.27555011398240736,-0.008476342038984789,0.19402455106443173,-0.09793735444594866
7,2,0.053330817683825034,0.16439934263563222,-0.11898515604599844,0.21341840324639672,0.010179024186608515,0.13875664050607944,-0.08241129266114648
7,3,0.038145330850969036,0.12187708581995113,-0.0787832470486017,0.16276106732446843,0.022400649875470503,0.10683188623254945,-0.06570078252505204
7,4,0.048000575031280586,0.0780672892809758,-0.04310062602593985,0.1160532969573112,0.034027096081119035,0.0614990095045778,-0.03729839128833971
7,5,0.02547048036241153,0.027371633240077277,-0.01749488110373155,0.06021968632274594,0.041652976173050076,0.016849707886959324,-0.012147068802471794
7,6,0.028879113201702892,-0.009827036591443116,0.017765833239200862,0.018928636769283715,0.059580968023027654,-0.017674017589778344,0.009707911813419746
7,7,0.009026315476476659,-0.05889262470015741,0.04952213850697647,-0.04005054460649781,0.06322396441231838,-0.06528222602448387,0.03838513469011049
7,8,0.0017465896646559895,-0.10006131312431293,0.07331641356518695,-0.07839758850293099,0.07814255676374249,-0.09915400847858691,0.06874662790295667
7,9,-0.0042506263303196895,-0.13532772544012786,0.10195718756033562,-0.11321929763488149,0.08305077149328306,-0.12736940872794675,0.08758576561593406
7,10,8.992387772393693e-05,-0.18409443980459714,0.1373029057865826,-0.15944875904833747,0.10009299625009624,-0.17122218771391867,0.12287205941850712
7,11,0.008887148546986702,-0.2520089033448536,0.16553520571229655,-0.21902066198569578,0.154679131483858,-0.22661272406536828,0.18593371984178617
7,12,0.012649566021731428,-0.30813267889479967,0.21598893583695913,-0.26761398891505794,0.1781091493467051,-0.2739940391997707,0.2243681170522031
7,13,0.08022256474264686,-0.4756655162074463,0.34668197831124037,-0.4173575192147947,0.2594618556788362,-0.41521462305210594,0.35342607149482613
7,14,0.03616102563183066,-0.5643954033384957,0.38045554048479324,-0.4438656281592852,0.3270684378601068,-0.46894701932648786,0.4465105067782996
8,0,0.0008532545464657193,0.3403663855931911,-0.2920168138914867,0.4161654387756324,-0.07607925803340078,0.30054998569486024,-0.176886907850544
8,1,0.02670588047278999,0.2651730288213299,-0.19552182793008163,0.3136750872614545,-0.04722428068976311,0.23242090155527986,-0.1515999314572167
8,2,0.024009053602506297,0.20076320086200428,-0.14074378035971072,0.2404879000796168,-0.02446364232351542,0.1694148553451696,-0.11552321966260473
